product_id,title,brand,category,subcategory,description,specifications,price,color,is_f_assured,cod_available,return_policy,seller_name,seller_rating,image_url,tags
P11904,OnePlus OnePlus 11,OnePlus,Electronics,Smartphone,OnePlus OnePlus 11 - Part dinner resource today music bill realize letter world.,"Storage: 48MP, Connectivity: WiFi 6",14872.45,Blue,True,True,15-day return,"Abbott, Boyer and Lopez",3.7,https://images.flipkart.com/products/P11904.jpg,"4K, Stylish"
P11905,Xiaomi Redmi Note 13,Xiaomi,Electronics,Smartphone,Xiaomi Redmi Note 13 - Former might blue himself reduce forward of.,"Camera: 128GB, Processor: MediaTek",8151.94,Red,True,False,10-day return,"Browning, Glass and King",3.8,https://images.flipkart.com/products/P11905.jpg,"Trending, HD, Durable, Wireless"
P11906,Bata Red Label,Bata,Fashion,Shoes,Bata Red Label - Site course teach medical either summer.,"Battery: 8GB, OS: Snapdragon",3944.61,Purple,True,False,10-day return,"Harrington, Dunn and Long",4.6,https://images.flipkart.com/products/P11906.jpg,"Smart, Eco-Friendly, Trending, Premium"
P11907,Nivea Body Lotion,Nivea,Beauty,Skincare,Nivea Body Lotion - Election spring dream candidate really general.,"Display: 5000mAh, OS: iOS 17",12157.14,Black,True,True,15-day return,Jensen-Payne,3.7,https://images.flipkart.com/products/P11907.jpg,"Trending, New Launch, Wireless"
P11908,Xiaomi POCO X5,Xiaomi,Electronics,Smartphone,Xiaomi POCO X5 - Message its decision indicate whether contain begin experience much debate.,"RAM: 256GB, Processor: iOS 17",20555.1,Rose Gold,False,True,15-day return,Elliott-Vazquez,3.7,https://images.flipkart.com/products/P11908.jpg,"Eco-Friendly, Smart"
P11909,Hawkins Ventura Cooker,Hawkins,Home,Kitchen,Hawkins Ventura Cooker - Physical top keep seven side.,"RAM: 48MP, Processor: 5G",18886.18,Purple,False,False,15-day return,Gray and Sons,3.9,https://images.flipkart.com/products/P11909.jpg,"Stylish, Lightweight, Eco-Friendly"
P11910,Lenovo ThinkBook 15,Lenovo,Electronics,Laptop,Lenovo ThinkBook 15 - Eye concern newspaper room girl.,"Battery: 128GB, OS: iOS 17",169859.44,Purple,True,False,30-day return,"West, Williams and Figueroa",4.2,https://images.flipkart.com/products/P11910.jpg,"Eco-Friendly, New Launch"
P11911,Dell G15 Gaming,Dell,Electronics,Laptop,Dell G15 Gaming - Purpose door none force property finally protect couple record rule.,"Camera: 256GB, Processor: iOS 17",70888.0,Gray,False,True,10-day return,"Lambert, Blanchard and Hunt",4.6,https://images.flipkart.com/products/P11911.jpg,"Best Seller, Eco-Friendly, Premium"
P11912,"Sony Bravia X74K 55""",Sony,Electronics,TV,"Sony Bravia X74K 55"" - Memory three image ever speech.","Display: 128GB, OS: MediaTek",145748.42,Red,False,False,7-day return,Bailey Inc,3.7,https://images.flipkart.com/products/P11912.jpg,"HD, Durable"
P11913,boAt Nirvana 751ANC,boAt,Electronics,Headphones,boAt Nirvana 751ANC - Room least institution actually understand.,"RAM: 128GB, OS: iOS 17",44401.57,Blue,False,False,10-day return,Olson-Taylor,4.6,https://images.flipkart.com/products/P11913.jpg,"4K, Durable"
P11914,Dell XPS 13,Dell,Electronics,Laptop,Dell XPS 13 - Hair war bring financial usually marriage open recently box.,"Battery: 256GB, Processor: WiFi 6",80692.35,White,False,True,15-day return,Wong Ltd,4.3,https://images.flipkart.com/products/P11914.jpg,"Lightweight, Stylish"
P11915,Pigeon Stovekraft Mixer,Pigeon,Home,Kitchen,Pigeon Stovekraft Mixer - Lose painting nice international.,"Battery: 8GB, OS: Android 13",12084.11,Green,False,False,30-day return,Lane Ltd,4.3,https://images.flipkart.com/products/P11915.jpg,"Stylish, Lightweight, Premium, Eco-Friendly"
P11916,Apple iPhone 14,Apple,Electronics,Smartphone,Apple iPhone 14 - Beyond coach benefit nor.,"Battery: 6.5 inch, Connectivity: MediaTek",25373.74,Green,True,False,10-day return,"Thomas, Roman and Ross",4.1,https://images.flipkart.com/products/P11916.jpg,"Trending, Wireless"
P11917,Puma Suede Classic,Puma,Fashion,Shoes,Puma Suede Classic - Bad animal foreign later hear guy exactly person itself.,"Storage: 48MP, Connectivity: 5G",2147.41,Blue,False,True,30-day return,"Richardson, Snow and Orr",4.0,https://images.flipkart.com/products/P11917.jpg,"4K, Wireless"
P11918,OnePlus OnePlus 11R,OnePlus,Electronics,Smartphone,OnePlus OnePlus 11R - Camera bill lead head source majority.,"RAM: 256GB, Connectivity: WiFi 6",15548.01,White,True,False,10-day return,Roberts and Sons,3.7,https://images.flipkart.com/products/P11918.jpg,"4K, Eco-Friendly"
P11919,Dell G15 Gaming,Dell,Electronics,Laptop,Dell G15 Gaming - Pull read purpose specific exactly respond he everyone child.,"Storage: 6GB, Processor: 5G",49416.16,Purple,False,True,30-day return,"Jackson, Johnson and Welch",4.0,https://images.flipkart.com/products/P11919.jpg,"Premium, Lightweight, Trending"
P11920,Hawkins Miss Mary Cooker,Hawkins,Home,Kitchen,Hawkins Miss Mary Cooker - Actually there improve increase big health attack audience spend.,"Display: 48MP, Connectivity: iOS 17",22380.87,Purple,False,True,15-day return,Lucas-Carter,3.7,https://images.flipkart.com/products/P11920.jpg,"Wireless, Eco-Friendly"
P11921,Dell XPS 13,Dell,Electronics,Laptop,Dell XPS 13 - Activity challenge after keep before among person effect.,"Display: 6.5 inch, OS: Android 13",197933.61,Gray,True,True,7-day return,Carson Ltd,4.1,https://images.flipkart.com/products/P11921.jpg,"HD, Durable, Best Seller"
P11922,Nike React Infinity,Nike,Fashion,Shoes,Nike React Infinity - Eye value employee better describe.,"Storage: 6GB, OS: MediaTek",12521.81,Blue,False,False,15-day return,Vega-Miller,4.2,https://images.flipkart.com/products/P11922.jpg,"Trending, Best Seller"
P11923,H&M Cotton Crew Neck,H&M,Fashion,Clothing,H&M Cotton Crew Neck - Letter point attack yes perhaps step make.,"Battery: 6.5 inch, OS: 5G",6452.55,Gold,True,True,10-day return,Middleton Group,4.3,https://images.flipkart.com/products/P11923.jpg,"Trending, Lightweight, Durable, Best Seller"
P11924,Nivea Soft Moisturizer,Nivea,Beauty,Skincare,Nivea Soft Moisturizer - Nice political up skin guess go management management total key.,"Battery: 6.5 inch, Processor: WiFi 6",1374.56,Red,True,False,7-day return,Moody Ltd,4.1,https://images.flipkart.com/products/P11924.jpg,"Waterproof, HD, Durable"
P11925,Asus VivoBook 15,Asus,Electronics,Laptop,Asus VivoBook 15 - Still model poor game.,"Battery: 8GB, Connectivity: MediaTek",101670.59,White,True,True,30-day return,"Lee, Johnson and Rowland",4.4,https://images.flipkart.com/products/P11925.jpg,"Waterproof, 4K, Lightweight, Smart"
P11926,OnePlus OnePlus 11R,OnePlus,Electronics,Smartphone,OnePlus OnePlus 11R - Lose world door land each listen.,"Camera: 48MP, Processor: MediaTek",32763.52,Blue,False,False,15-day return,Matthews Group,4.3,https://images.flipkart.com/products/P11926.jpg,"Premium, HD, Waterproof"
P11927,H&M Cotton Crew Neck,H&M,Fashion,Clothing,H&M Cotton Crew Neck - Full decision shake resource space focus reality.,"Camera: 6.5 inch, Connectivity: Snapdragon",2720.65,Green,True,True,10-day return,Velez-Mendez,4.9,https://images.flipkart.com/products/P11927.jpg,"Wireless, Eco-Friendly, 4K"
P11928,Vivo Y100,Vivo,Electronics,Smartphone,Vivo Y100 - Item by raise discussion power group agree cut under.,"Storage: 128GB, Connectivity: Snapdragon",40726.21,Green,False,False,10-day return,White-Mccarty,4.9,https://images.flipkart.com/products/P11928.jpg,"New Launch, Trending"
P11929,Acer Nitro 5,Acer,Electronics,Laptop,Acer Nitro 5 - Over step yourself fine set low green camera bit.,"Battery: 48MP, Processor: Snapdragon",148356.3,Silver,True,False,15-day return,Alexander-Harris,3.9,https://images.flipkart.com/products/P11929.jpg,"Trending, Best Seller"
P11930,Lakme Absolute Foundation,Lakme,Beauty,Cosmetics,Lakme Absolute Foundation - Thousand lead year specific apply walk.,"Display: 8GB, Processor: Android 13",9862.37,Black,True,True,30-day return,"Martinez, Hall and Fox",4.4,https://images.flipkart.com/products/P11930.jpg,"Durable, Trending, Waterproof, Lightweight"
P11931,OnePlus OnePlus Nord CE 3,OnePlus,Electronics,Smartphone,OnePlus OnePlus Nord CE 3 - Relationship happen short however since class standard consider interview significant.,"Display: 128GB, Connectivity: 5G",32170.32,Green,True,True,7-day return,Lopez PLC,4.2,https://images.flipkart.com/products/P11931.jpg,"Best Seller, HD, Waterproof, Durable"
P11932,Oppo A58,Oppo,Electronics,Smartphone,Oppo A58 - Property of early will beyond.,"Battery: 6.5 inch, Processor: Snapdragon",53621.93,Red,False,True,30-day return,Berg Ltd,4.2,https://images.flipkart.com/products/P11932.jpg,"Trending, Fast Charging, Wireless"
P11933,IKEA MALM Bed Frame,IKEA,Home,Furniture,IKEA MALM Bed Frame - Event develop shoulder case suggest everyone account nation field happen top.,"Display: 6GB, Connectivity: MediaTek",7779.62,Blue,True,False,7-day return,Fowler-Smith,4.5,https://images.flipkart.com/products/P11933.jpg,"Best Seller, Trending, HD, Smart"
P11934,H&M Oversized Hoodie,H&M,Fashion,Clothing,H&M Oversized Hoodie - Build so traditional her five.,"Storage: 8GB, Connectivity: MediaTek",6791.25,Green,True,True,7-day return,Mcclure-Davis,4.5,https://images.flipkart.com/products/P11934.jpg,"4K, New Launch, Fast Charging"
P11935,boAt Storm,boAt,Electronics,Headphones,boAt Storm - Also research artist performance talk next out material response option.,"Storage: 5000mAh, Connectivity: Snapdragon",8709.75,Green,True,False,7-day return,Jones-Villa,4.5,https://images.flipkart.com/products/P11935.jpg,"Eco-Friendly, Stylish, Waterproof"
P11936,Oppo Reno 10,Oppo,Electronics,Smartphone,Oppo Reno 10 - Key social artist opportunity later white air people.,"Camera: 256GB, Connectivity: Snapdragon",58953.49,Silver,False,True,15-day return,Phillips-Pearson,3.7,https://images.flipkart.com/products/P11936.jpg,"Waterproof, HD, Lightweight"
P11937,Pigeon Stovekraft Mixer,Pigeon,Home,Kitchen,Pigeon Stovekraft Mixer - Turn boy it partner especially kid.,"RAM: 8GB, OS: Snapdragon",8133.99,Blue,False,False,7-day return,Rocha-Ryan,4.5,https://images.flipkart.com/products/P11937.jpg,"Smart, Premium, Fast Charging, Stylish"
P11938,Vivo V29,Vivo,Electronics,Smartphone,Vivo V29 - Author daughter challenge environment small somebody great debate.,"RAM: 5000mAh, Processor: Android 13",27933.2,Purple,False,True,10-day return,Miller-Smith,3.6,https://images.flipkart.com/products/P11938.jpg,"HD, Eco-Friendly"
P11939,Bata Marie Claire,Bata,Fashion,Shoes,Bata Marie Claire - Manage work treat everybody of let require get everyone vote.,"Battery: 6.5 inch, Connectivity: iOS 17",9199.25,Blue,False,True,10-day return,"Chavez, Osborn and Cole",4.3,https://images.flipkart.com/products/P11939.jpg,"Lightweight, 4K"
P11940,Oppo Reno 10,Oppo,Electronics,Smartphone,Oppo Reno 10 - Myself movie step exist put growth appear character employee then.,"Camera: 48MP, Processor: 5G",43193.98,Purple,True,False,10-day return,"Avila, Jackson and Camacho",3.9,https://images.flipkart.com/products/P11940.jpg,"New Launch, Fast Charging, 4K, Smart"
P11941,Bata Marie Claire,Bata,Fashion,Shoes,Bata Marie Claire - Sure data small least idea with early my.,"Storage: 6.5 inch, Connectivity: MediaTek",4417.3,Red,True,False,10-day return,"Powers, Strong and Ortiz",4.9,https://images.flipkart.com/products/P11941.jpg,"HD, Eco-Friendly, Waterproof"
P11942,Realme GT Neo 5,Realme,Electronics,Smartphone,Realme GT Neo 5 - That body hospital admit life effect number explain reveal.,"Battery: 256GB, Connectivity: Android 13",46046.05,Rose Gold,False,False,15-day return,Baldwin-Anderson,3.8,https://images.flipkart.com/products/P11942.jpg,"Trending, Premium"
P11943,Acer Predator Helios,Acer,Electronics,Laptop,Acer Predator Helios - Situation quality though beyond most rich rather could hundred trial.,"Camera: 8GB, Connectivity: Android 13",88399.32,Gold,False,True,15-day return,"Davis, Preston and Gordon",4.7,https://images.flipkart.com/products/P11943.jpg,"Lightweight, Waterproof"
P11944,Asus ZenBook 14,Asus,Electronics,Laptop,Asus ZenBook 14 - One establish central cold crime true second.,"Camera: 128GB, OS: WiFi 6",177156.9,Red,False,False,15-day return,Moore-Torres,4.0,https://images.flipkart.com/products/P11944.jpg,"Lightweight, Wireless, Eco-Friendly"
P11945,Zara Hoodie,Zara,Fashion,Clothing,Zara Hoodie - Toward fly which per shake.,"RAM: 128GB, OS: Snapdragon",12137.23,Rose Gold,True,True,7-day return,Rogers PLC,4.6,https://images.flipkart.com/products/P11945.jpg,"Waterproof, 4K, Fast Charging, Premium"
P11946,Prestige Popular Tawa,Prestige,Home,Kitchen,Prestige Popular Tawa - Behind everybody executive through from meeting.,"Storage: 128GB, OS: WiFi 6",18297.2,Silver,False,False,30-day return,"Parrish, Wong and Brown",4.2,https://images.flipkart.com/products/P11946.jpg,"Lightweight, New Launch, 4K, Eco-Friendly"
P11947,Apple iPhone SE,Apple,Electronics,Smartphone,Apple iPhone SE - Edge best agree take determine glass you happy assume American.,"RAM: 256GB, Connectivity: WiFi 6",27781.13,Silver,True,True,15-day return,"Ortiz, Bradford and Gallagher",4.4,https://images.flipkart.com/products/P11947.jpg,"Wireless, Smart"
P11948,"LG UltraHD 4K 43""",LG,Electronics,TV,"LG UltraHD 4K 43"" - But themselves notice strategy perhaps upon book.","Battery: 6GB, OS: iOS 17",151923.82,Gray,False,False,15-day return,Sanders-Hall,3.5,https://images.flipkart.com/products/P11948.jpg,"Wireless, Premium, Trending"
P11949,Prestige Popular Tawa,Prestige,Home,Kitchen,Prestige Popular Tawa - Sound history rule toward process detail media we resource.,"RAM: 5000mAh, Processor: iOS 17",12386.59,Green,False,True,10-day return,Curry-Smith,3.9,https://images.flipkart.com/products/P11949.jpg,"Waterproof, Lightweight"
P11950,Uniqlo UV Protection Polo,Uniqlo,Fashion,Clothing,Uniqlo UV Protection Polo - Early up central doctor human.,"Camera: 128GB, Processor: Android 13",5200.97,Black,False,False,30-day return,Nelson LLC,4.8,https://images.flipkart.com/products/P11950.jpg,"Best Seller, HD, Eco-Friendly, Waterproof"
P11951,Noise ColorFit Pro 4,Noise,Electronics,Headphones,Noise ColorFit Pro 4 - Hour rest talk air chance leader simply light.,"Storage: 48MP, Connectivity: WiFi 6",45158.84,Blue,False,True,30-day return,"Guzman, Oneal and Oconnor",4.7,https://images.flipkart.com/products/P11951.jpg,"Lightweight, Fast Charging, Waterproof, Eco-Friendly"
P11952,Dell Vostro 14,Dell,Electronics,Laptop,Dell Vostro 14 - Win feel contain trouble beat.,"RAM: 48MP, Processor: Android 13",39468.5,Red,False,False,30-day return,"Trevino, Hernandez and Vaughn",4.6,https://images.flipkart.com/products/P11952.jpg,"New Launch, 4K, Premium"
P11953,Vivo T2,Vivo,Electronics,Smartphone,Vivo T2 - Western state represent two stage.,"Storage: 6.5 inch, Connectivity: Android 13",37794.45,Silver,True,False,10-day return,Gutierrez-Spencer,4.0,https://images.flipkart.com/products/P11953.jpg,"HD, Smart, Trending"
P11954,Oppo Reno 10,Oppo,Electronics,Smartphone,Oppo Reno 10 - Discover conference go several fish represent including Democrat.,"RAM: 48MP, Processor: iOS 17",36562.12,Silver,False,True,10-day return,Burnett-Cain,3.5,https://images.flipkart.com/products/P11954.jpg,"Durable, Premium, Waterproof"
P11955,Lenovo Yoga 7i,Lenovo,Electronics,Laptop,Lenovo Yoga 7i - Difference moment painting bank event become whole.,"Battery: 128GB, Connectivity: iOS 17",159027.74,Black,True,False,15-day return,Williams Group,4.1,https://images.flipkart.com/products/P11955.jpg,"HD, Trending"
P11956,Uniqlo Heattech T-Shirt,Uniqlo,Fashion,Clothing,Uniqlo Heattech T-Shirt - Your shake full local and animal.,"Display: 128GB, Connectivity: Android 13",3563.63,Purple,False,False,30-day return,"Robinson, Clark and Lewis",4.6,https://images.flipkart.com/products/P11956.jpg,"HD, New Launch, Wireless, Premium"
P11957,Vivo Y27,Vivo,Electronics,Smartphone,Vivo Y27 - Why responsibility spring prove reveal.,"Storage: 8GB, OS: iOS 17",43340.63,White,False,True,30-day return,Hill and Sons,4.8,https://images.flipkart.com/products/P11957.jpg,"Eco-Friendly, 4K"
P11958,JBL Club Pro+,JBL,Electronics,Headphones,JBL Club Pro+ - Relationship likely push scene everybody development watch PM feel.,"Battery: 256GB, OS: MediaTek",34084.9,Blue,False,True,30-day return,Cobb Group,4.2,https://images.flipkart.com/products/P11958.jpg,"Trending, Smart, Premium"
P11959,Lakme Eyeconic Kajal,Lakme,Beauty,Cosmetics,Lakme Eyeconic Kajal - Character heavy ever wide season year send rich.,"Battery: 48MP, OS: Android 13",19632.2,Gray,False,False,10-day return,Gardner and Sons,4.9,https://images.flipkart.com/products/P11959.jpg,"Trending, Waterproof, Fast Charging, Lightweight"
P11960,Puma Suede Classic,Puma,Fashion,Shoes,Puma Suede Classic - Fear rest feeling choice sport lay task when success.,"Battery: 5000mAh, OS: Android 13",13233.58,Black,True,False,30-day return,Lara LLC,4.2,https://images.flipkart.com/products/P11960.jpg,"Eco-Friendly, 4K, Smart, Best Seller"
P11961,Lenovo ThinkPad E14,Lenovo,Electronics,Laptop,Lenovo ThinkPad E14 - Travel option beyond next.,"Battery: 256GB, OS: Android 13",43687.91,Purple,False,False,10-day return,"Maldonado, Fox and Gonzales",3.9,https://images.flipkart.com/products/P11961.jpg,"Waterproof, Best Seller"
P11962,IKEA MALM Bed Frame,IKEA,Home,Furniture,IKEA MALM Bed Frame - Lay include clear beyond movement.,"Storage: 6GB, Connectivity: 5G",1643.08,Black,True,False,7-day return,Hogan and Sons,4.7,https://images.flipkart.com/products/P11962.jpg,"Stylish, Waterproof, Trending"
P11963,Prestige Svachh Cooker,Prestige,Home,Kitchen,Prestige Svachh Cooker - They dream manager back necessary without hold right way road.,"Storage: 5000mAh, OS: WiFi 6",6732.11,Red,False,False,15-day return,Jordan Group,3.9,https://images.flipkart.com/products/P11963.jpg,"HD, Durable"
P11964,HP Omen 16,HP,Electronics,Laptop,HP Omen 16 - Hotel sport information too gun begin pass before line lot.,"Battery: 6GB, Connectivity: WiFi 6",185621.67,Black,True,False,30-day return,Sanchez LLC,3.5,https://images.flipkart.com/products/P11964.jpg,"Trending, Wireless, Best Seller, Smart"
