session_id,timestamp,query,clicked_product_id,purchased,location,event
S105581,2025-07-12 12:34:06,gamng headphones,P11923,False,Bangalore,search
S105581,2025-07-12 12:59:06,tvx under 50000,,False,Lucknow,view_details
S105581,2025-07-12 12:46:06,charger,P10029,False,Delhi,click
S105581,2025-07-12 12:40:06,xiaomi redmi note 13,P14351,True,Mumbai,click
S105582,2025-07-06 19:57:06,nike air max,P14911,False,Mumbai,search
S105582,2025-07-06 20:00:06,computer under 30000,P12894,False,Bangalore,purchase
S105582,2025-07-06 19:50:06,watch,P11422,False,Delhi,view_details
S105582,2025-07-06 19:57:06,realme watch,P10143,False,Hyderabad,search
S105582,2025-07-06 19:51:06,lg,P14697,False,Chennai,search
S105583,2025-07-21 20:06:06,dell,P11266,True,Ahmedabad,search
S105584,2025-07-17 17:25:06,lenvo,,False,Pune,click
S105584,2025-07-17 17:33:06,shoes under 15000,P14648,False,Jaipur,add_to_cart
S105584,2025-07-17 17:19:06,tablet,P10946,False,Ahmedabad,click
S105585,2025-07-10 08:52:06,rebbok,P13922,False,Pune,wishlist
S105585,2025-07-10 08:40:06,wireless charging phone,,False,Ahmedabad,view_details
S105585,2025-07-10 08:39:06,case,P13607,False,Delhi,search
S105586,2025-07-06 22:38:06,gaming headphones,P14825,True,Delhi,compare
S105587,2025-07-12 16:49:06,watch below 20000,P14970,True,Jaipur,view_details
S105588,2025-07-04 08:26:06,xiaomi redmi note 13,P12045,False,Hyderabad,click
S105588,2025-07-04 08:09:06,samsung,P11026,False,Chennai,search
S105588,2025-07-04 08:06:06,zara,P10515,False,Ahmedabad,search
S105588,2025-07-04 07:59:06,55 inch tv,P14489,False,Bangalore,add_to_cart
S105589,2025-06-28 15:28:06,shoes undr 5000,,False,Chennai,click
S105590,2025-07-09 00:30:06,xiomi,P12112,False,Delhi,click
S105591,2025-06-29 15:46:06,airpods pro,P13091,False,Lucknow,click
S105591,2025-06-29 15:28:06,oled tv,P12510,True,Pune,search
S105592,2025-07-19 00:13:06,sneakers belo 20000,P14784,False,Hyderabad,add_to_cart
S105592,2025-07-19 00:18:06,sneakers between 10000 and 20000,,False,Delhi,compare
S105592,2025-07-19 00:21:06,earbuds under 15000,P11124,False,Mumbai,search
S105593,2025-07-02 10:37:06,watch undr 20000,P14556,True,Ahmedabad,search
S105594,2025-07-09 08:13:06,65 inch tv,P10956,True,Delhi,click
S105595,2025-07-11 12:04:06,polo shirt,P10372,False,Hyderabad,wishlist
S105595,2025-07-11 11:48:06,sneakers,,True,Chennai,search
S105596,2025-07-19 15:21:06,lptop above 10000,,False,Kolkata,add_to_cart
S105597,2025-06-28 13:20:06,casual shoes,P10270,False,Pune,view_details
S105597,2025-06-28 13:27:06,snkrs below 5000,P13743,False,Delhi,click
S105597,2025-06-28 13:21:06,65 inch tv,P11468,False,Mumbai,click
S105597,2025-06-28 13:38:06,case,,False,Hyderabad,click
S105597,2025-06-28 13:32:06,dell inspiron,P12205,False,Mumbai,add_to_cart
S105598,2025-07-02 06:02:06,laptop under 15000,P11750,False,Lucknow,click
S105598,2025-07-02 05:42:06,casual shoes,P11806,False,Lucknow,add_to_cart
S105598,2025-07-02 06:06:06,computer abov 20000,P11308,False,Delhi,click
S105598,2025-07-02 06:11:06,oneplus 11,P12065,False,Jaipur,search
S105598,2025-07-02 06:00:06,lenovo thnkpad,P12022,False,Ahmedabad,purchase
S105598,2025-07-02 06:07:06,tablit,P11618,False,Chennai,view_details
S105598,2025-07-02 05:49:06,hp victus,P11213,True,Mumbai,view_details
S105599,2025-07-26 15:40:06,shoes above 10000,,False,Hyderabad,click
S105599,2025-07-26 15:22:06,waterproof phone,P11844,False,Hyderabad,view_details
S105599,2025-07-26 15:35:06,sneakers below 10000,,False,Bangalore,view_details
S105600,2025-07-14 23:06:06,headphones below 5000,,False,Jaipur,search
S105601,2025-07-22 13:54:06,oneplus buds,P14467,False,Lucknow,add_to_cart
S105601,2025-07-22 14:13:06,led tv,,False,Lucknow,add_to_cart
S105601,2025-07-22 14:05:06,earbuds,P10977,False,Bangalore,search
S105602,2025-07-24 00:48:06,formal shirt,,False,Jaipur,search
S105602,2025-07-24 00:30:06,mouse,,False,Ahmedabad,click
S105602,2025-07-24 00:31:06,mobile under 5000,,False,Ahmedabad,click
S105603,2025-07-23 01:54:06,oled tv,P10330,False,Pune,view_details
S105603,2025-07-23 01:59:06,cotton t shirt,,False,Kolkata,search
S105604,2025-07-28 04:49:06,mobile phone,,False,Delhi,click
S105604,2025-07-28 04:48:06,earbuds,P10024,False,Bangalore,search
S105605,2025-07-11 00:39:06,sports shoes,,False,Lucknow,search
S105605,2025-07-11 00:28:06,realme wtch,P12024,False,Mumbai,search
S105606,2025-07-17 01:13:06,oneplus nord,P11896,False,Delhi,add_to_cart
S105606,2025-07-17 01:42:06,leather strap watch,P14473,False,Lucknow,compare
S105607,2025-07-01 11:03:06,dell xps 13,,False,Hyderabad,click
S105607,2025-07-01 10:56:06,led tv,,False,Lucknow,add_to_cart
S105607,2025-07-01 10:51:06,blutooth keyboard,,False,Chennai,add_to_cart
S105607,2025-07-01 11:05:06,asus viobook,P14070,False,Delhi,search
S105607,2025-07-01 11:12:06,metal strap watch,P12997,True,Chennai,click
S105608,2025-07-26 19:45:06,realme wacth,,False,Chennai,click
S105609,2025-07-27 17:41:06,touchscreen laptop,P12567,False,Kolkata,add_to_cart
S105609,2025-07-27 17:48:06,watch undr 10000,P13697,False,Delhi,add_to_cart
S105609,2025-07-27 17:45:06,headphones under 5000,P11043,True,Lucknow,view_details
S105610,2025-06-30 02:07:06,earbuds below 5000,P13937,False,Kolkata,view_details
S105610,2025-06-30 01:55:06,gamng mouse,,True,Delhi,search
S105611,2025-07-18 00:11:06,snkrs below 10000,,False,Chennai,view_details
S105611,2025-07-18 00:32:06,laptop below 10000,,False,Ahmedabad,wishlist
S105611,2025-07-18 00:41:06,iphone 13,P12116,False,Bangalore,search
S105611,2025-07-18 00:11:06,sneakers under 20000,,False,Mumbai,search
S105611,2025-07-18 00:14:06,earbuds under 50000,P13983,False,Lucknow,click
S105611,2025-07-18 00:39:06,hp,P14875,False,Mumbai,click
S105611,2025-07-18 00:28:06,blutooth headphones,,False,Ahmedabad,search
S105612,2025-07-23 06:45:06,wtch under 10000,P11857,False,Kolkata,click
S105613,2025-07-24 20:19:06,h p,P10180,False,Chennai,search
S105613,2025-07-24 19:59:06,wtch below 5000,,True,Ahmedabad,click
S105614,2025-07-17 23:56:06,speakr,,False,Delhi,click
S105614,2025-07-17 23:56:06,ssd laptop,P13297,False,Bangalore,search
S105614,2025-07-17 23:33:06,gaming headphones,P13601,False,Mumbai,view_details
S105614,2025-07-17 23:45:06,tvx between 10000 and 20000,,False,Ahmedabad,search
S105614,2025-07-17 23:45:06,lnovo thinkpad,P12787,False,Pune,view_details
S105615,2025-07-01 13:10:06,snkrs above 10000,P14588,True,Hyderabad,search
S105616,2025-06-27 19:59:06,realme,P14489,False,Lucknow,search
S105616,2025-06-27 19:43:06,realme 11 pro,,False,Lucknow,search
S105616,2025-06-27 19:32:06,speaker,,False,Bangalore,purchase
S105616,2025-06-27 19:41:06,acer aspire,,True,Delhi,click
S105617,2025-07-25 10:00:06,55 inch tv,P11937,False,Kolkata,add_to_cart
S105617,2025-07-25 09:39:06,earbuds under 15000,P12330,False,Hyderabad,search
S105618,2025-07-10 21:22:06,dell inspiron,P13726,False,Chennai,search
S105618,2025-07-10 21:07:06,adidas ultraboost,P10935,True,Kolkata,view_details
S105619,2025-07-01 05:09:06,earbuds below 5000,P11483,False,Pune,search
S105619,2025-07-01 04:52:06,laptop under 5000,P11767,False,Pune,click
S105619,2025-07-01 05:19:06,fitbit charge,P11078,False,Bangalore,click
S105619,2025-07-01 05:02:06,gamng laptop,P14907,False,Chennai,search
S105620,2025-07-26 16:54:06,tvx under 10000,P14050,False,Chennai,add_to_cart
S105620,2025-07-26 16:46:06,rbuds under 10000,,False,Mumbai,search
S105620,2025-07-26 17:04:06,watch undr 20000,,False,Mumbai,view_details
S105621,2025-07-12 17:56:06,garmin forerunner,P10604,False,Jaipur,search
S105621,2025-07-12 17:47:06,soy wh-1000xm5,,False,Jaipur,click
S105621,2025-07-12 17:28:06,gaming headphones,P11038,False,Mumbai,purchase
S105622,2025-07-23 00:54:06,hm,P13556,False,Hyderabad,click
S105622,2025-07-23 01:04:06,oppo reno 10,P12993,False,Kolkata,view_details
S105622,2025-07-23 01:17:06,shoes belo 20000,P10589,False,Bangalore,search
S105622,2025-07-23 01:14:06,iphone 15,P13697,False,Chennai,add_to_cart
S105622,2025-07-23 01:05:06,boat aidopes,P12662,True,Pune,search
S105623,2025-06-29 01:37:06,gamng headphones,P12639,False,Pune,view_details
S105623,2025-06-29 01:52:06,notbook,P13273,False,Jaipur,add_to_cart
S105623,2025-06-29 01:43:06,sony wh-1000xm5,P12040,True,Chennai,compare
S105624,2025-07-08 00:39:06,earbuds below 10000,P10277,False,Hyderabad,add_to_cart
S105624,2025-07-08 00:45:06,iphone 14,,False,Bangalore,search
S105625,2025-07-23 23:30:06,ssd laptop,P12868,False,Chennai,click
S105625,2025-07-23 23:36:06,mobile phone,P14855,False,Jaipur,click
S105625,2025-07-23 23:44:06,macbook air,P13496,False,Hyderabad,purchase
S105625,2025-07-23 23:45:06,shos between 10000 and 20000,,True,Mumbai,search
S105626,2025-07-04 00:12:06,headphones below 5000,P12523,False,Lucknow,wishlist
S105626,2025-07-03 23:44:06,led tv,,False,Hyderabad,add_to_cart
S105626,2025-07-04 00:10:06,wtch under 10000,,False,Kolkata,search
S105626,2025-07-04 00:12:06,formal shirt,,False,Lucknow,compare
S105626,2025-07-04 00:00:06,fast chargng mobile,,True,Kolkata,search
S105627,2025-07-25 01:42:06,computr between 10000 and 20000,P11627,True,Hyderabad,wishlist
S105628,2025-07-04 20:02:06,shoes,P14355,False,Delhi,click
S105628,2025-07-04 19:50:06,black shoes,P11958,True,Lucknow,wishlist
S105629,2025-07-13 18:06:06,oneplus 11,,False,Mumbai,search
S105629,2025-07-13 18:11:06,tablit,P10498,False,Chennai,click
S105629,2025-07-13 18:11:06,tvx under 50000,P11851,False,Lucknow,click
S105629,2025-07-13 18:18:06,airpods pro,P13189,True,Pune,click
S105630,2025-07-19 22:53:06,hp victus,P10690,False,Hyderabad,search
S105630,2025-07-19 22:31:06,full sleeve shirt,P13467,False,Bangalore,search
S105630,2025-07-19 22:50:06,sneakers between 10000 and 20000,P12457,False,Jaipur,add_to_cart
S105630,2025-07-19 22:32:06,metal strap watch,P12447,True,Chennai,add_to_cart
S105631,2025-07-18 01:00:06,sneakers under 20000,,False,Kolkata,click
S105631,2025-07-18 01:06:06,earbuds under 30000,,False,Kolkata,search
S105631,2025-07-18 01:02:06,lenovo thinkpad,,False,Pune,view_details
S105632,2025-07-01 12:02:06,65 inch tv,P13561,False,Jaipur,add_to_cart
S105632,2025-07-01 11:38:06,oled tv,P10117,False,Chennai,click
S105632,2025-07-01 12:07:06,mi tv,P13657,False,Jaipur,wishlist
S105633,2025-07-23 09:11:06,black shoes,P12250,False,Bangalore,purchase
S105633,2025-07-23 09:15:06,earbuds under 50000,P13755,False,Chennai,add_to_cart
S105633,2025-07-23 09:05:06,jbl,P11474,False,Ahmedabad,click
S105633,2025-07-23 09:00:06,gamng mouse,P13318,True,Pune,search
S105634,2025-07-17 05:21:06,watch abov 20000,,False,Chennai,compare
S105634,2025-07-17 05:32:06,realme 11 pro,,False,Jaipur,search
S105634,2025-07-17 05:43:06,boat airdopes,P14940,False,Jaipur,purchase
S105634,2025-07-17 05:27:06,blue jeans,,False,Jaipur,add_to_cart
S105635,2025-07-03 02:18:06,bg,P14963,False,Jaipur,search
S105635,2025-07-03 02:25:06,gaming laptop,,False,Hyderabad,search
S105635,2025-07-03 02:15:06,tv between 10000 and 20000,P13154,False,Delhi,wishlist
S105635,2025-07-03 02:30:06,full sleeve shirt,P11582,False,Lucknow,search
S105635,2025-07-03 02:11:06,metal strap watch,P11132,False,Jaipur,search
S105636,2025-07-04 02:54:06,dell xps 13,P11485,False,Jaipur,view_details
S105636,2025-07-04 02:52:06,oneplus 11,,False,Jaipur,click
S105637,2025-07-09 04:49:06,garmin forerunner,,False,Chennai,click
S105637,2025-07-09 04:55:06,sports shoes,P11361,False,Mumbai,search
S105638,2025-07-05 10:22:06,wallet,P10645,False,Ahmedabad,add_to_cart
S105638,2025-07-05 10:21:06,shirt,P11036,False,Kolkata,add_to_cart
S105638,2025-07-05 10:31:06,watch under 10000,P11298,False,Kolkata,view_details
S105638,2025-07-05 10:06:06,sony wh-1000xm5,P12141,False,Delhi,wishlist
S105639,2025-07-01 06:37:06,laptop under 15000,P13057,False,Lucknow,search
S105639,2025-07-01 06:34:06,touchscreen laptop,P10557,False,Jaipur,search
S105640,2025-06-27 06:13:06,smart tv,P12933,False,Ahmedabad,click
S105640,2025-06-27 06:19:06,sports shoes,P11173,False,Hyderabad,compare
S105640,2025-06-27 06:19:06,casual shoes,P11590,False,Bangalore,search
S105640,2025-06-27 06:25:06,hoodi,,False,Chennai,search
S105640,2025-06-27 06:18:06,nike air max,P13314,False,Bangalore,view_details
S105641,2025-07-26 18:20:06,boat,P13958,False,Delhi,search
S105641,2025-07-26 18:25:06,leather strap watch,P14221,False,Ahmedabad,search
S105641,2025-07-26 18:27:06,sneakers under 20000,P12262,False,Mumbai,view_details
S105641,2025-07-26 18:26:06,black jeans,,False,Mumbai,add_to_cart
S105642,2025-07-08 19:47:06,apple wacth,P11704,False,Bangalore,search
S105642,2025-07-08 19:47:06,sony wh-1000xm5,P14343,False,Pune,search
S105642,2025-07-08 19:51:06,samsung galaxy s24,,True,Delhi,add_to_cart
S105643,2025-07-08 09:24:06,aple,P11650,False,Chennai,purchase
S105644,2025-07-21 01:45:06,airpods pro,P10261,False,Jaipur,view_details
S105645,2025-07-10 14:53:06,acer aspire,P11785,False,Hyderabad,compare
S105645,2025-07-10 14:42:06,macbook air,P10833,False,Kolkata,search
S105645,2025-07-10 14:56:06,acer aspire,P10845,False,Mumbai,search
S105645,2025-07-10 14:41:06,55 inch tv,P13719,True,Delhi,search
S105646,2025-07-16 19:47:06,samsung galaxy s24,P13755,False,Mumbai,add_to_cart
S105646,2025-07-16 19:52:06,sony bravia,P10730,False,Lucknow,search
S105646,2025-07-16 19:53:06,charger,P10396,False,Chennai,click
S105646,2025-07-16 19:57:06,blue jeans,P14950,False,Jaipur,search
S105646,2025-07-16 19:57:06,asus rog,P12552,False,Kolkata,search
S105647,2025-07-18 06:11:06,65 inch tv,P13121,True,Kolkata,add_to_cart
S105648,2025-07-21 22:30:06,asus,P11467,False,Hyderabad,search
S105648,2025-07-21 22:45:06,laptop undr 20000,,False,Kolkata,add_to_cart
S105648,2025-07-21 22:28:06,samsung galaxy s24,P12601,False,Delhi,add_to_cart
S105648,2025-07-21 22:35:06,mobile below 20000,P13268,True,Jaipur,view_details
S105649,2025-06-27 12:41:06,waterproof phone,,False,Ahmedabad,add_to_cart
S105649,2025-06-27 12:57:06,del,P13850,False,Jaipur,view_details
S105650,2025-07-24 22:57:06,nike air max,P14222,False,Lucknow,search
S105650,2025-07-24 23:08:06,mobil phone,P10367,False,Mumbai,click
S105651,2025-07-17 13:24:06,dell,,False,Chennai,click
S105652,2025-07-19 07:56:06,waterproof phone,P14365,True,Hyderabad,click
S105653,2025-07-13 09:44:06,phone above 10000,P13217,False,Bangalore,view_details
S105654,2025-06-29 04:28:06,shoes undr 5000,P10191,False,Bangalore,view_details
S105654,2025-06-29 04:47:06,acer aspire,P10348,False,Chennai,add_to_cart
S105655,2025-07-09 07:29:06,white shoes,P12314,False,Ahmedabad,add_to_cart
S105655,2025-07-09 07:17:06,dell xps 13,,False,Kolkata,add_to_cart
S105655,2025-07-09 07:24:06,oneplus 11,,False,Mumbai,add_to_cart
S105655,2025-07-09 07:20:06,running shoes,,False,Ahmedabad,search
S105655,2025-07-09 07:15:06,rbuds under 10000,P10073,True,Ahmedabad,click
S105656,2025-07-05 21:58:06,blue jeans,P12345,False,Bangalore,compare
S105656,2025-07-05 21:52:06,samsung galaxy buds,,False,Jaipur,click
S105656,2025-07-05 21:31:06,nke air max,P11419,False,Kolkata,view_details
S105656,2025-07-05 21:34:06,gaming laptop,,True,Chennai,view_details
S105657,2025-07-27 15:08:06,sneakers above 20000,P13128,False,Mumbai,click
S105657,2025-07-27 15:06:06,casual shoes,P13118,False,Lucknow,search
S105657,2025-07-27 15:14:06,shos between 10000 and 20000,,True,Bangalore,add_to_cart
S105658,2025-06-27 10:45:06,macbook air,P12343,False,Delhi,wishlist
S105658,2025-06-27 10:44:06,laptop undr 20000,P11203,False,Chennai,add_to_cart
S105658,2025-06-27 10:25:06,iphone 14,,False,Ahmedabad,add_to_cart
S105658,2025-06-27 10:31:06,blue jeans,P14521,False,Lucknow,purchase
S105658,2025-06-27 10:43:06,digital watch,P13984,False,Delhi,wishlist
S105659,2025-06-30 00:00:06,laptop under 15000,,False,Jaipur,click
S105659,2025-06-29 23:57:06,gamng headphones,P11712,False,Hyderabad,view_details
S105659,2025-06-29 23:53:06,levis,P13263,False,Pune,click
S105659,2025-06-29 23:53:06,nkie,,False,Ahmedabad,click
S105659,2025-06-29 23:52:06,chargr,P11299,True,Lucknow,view_details
S105660,2025-07-13 11:55:06,bg,,False,Chennai,search
S105660,2025-07-13 11:31:06,sneakers under 20000,P12381,False,Lucknow,click
S105660,2025-07-13 11:49:06,snkrs below 5000,P12591,False,Chennai,click
S105660,2025-07-13 11:28:06,garmin foreunner,P11085,True,Lucknow,click
S105661,2025-07-05 05:47:06,tvx between 10000 and 20000,,False,Hyderabad,search
S105661,2025-07-05 05:45:06,computer under 30000,,False,Kolkata,compare
S105661,2025-07-05 05:38:06,oled tv,P14952,False,Hyderabad,search
S105662,2025-07-20 01:54:06,55 inch tv,P14269,False,Bangalore,click
S105662,2025-07-20 02:21:06,shoes under 15000,P11569,False,Ahmedabad,click
S105662,2025-07-20 02:17:06,tv between 10000 and 20000,P14179,False,Chennai,wishlist
S105662,2025-07-20 01:58:06,hdphons under 10000,,False,Pune,search
S105662,2025-07-20 02:21:06,acer aspire,,False,Ahmedabad,search
S105662,2025-07-20 01:53:06,watch undr 30000,P12010,False,Jaipur,click
S105662,2025-07-20 01:52:06,wirels chargng phone,P12991,True,Delhi,view_details
S105663,2025-07-08 19:59:06,runing shoes,,False,Chennai,wishlist
S105663,2025-07-08 19:40:06,rebbok,,False,Bangalore,wishlist
S105663,2025-07-08 19:30:06,realme wtch,P14148,False,Lucknow,search
S105663,2025-07-08 19:33:06,snkrs below 10000,,False,Chennai,purchase
S105663,2025-07-08 19:48:06,4k tv,P10347,False,Mumbai,view_details
S105664,2025-07-21 13:24:06,watch undr 15000,P10080,False,Ahmedabad,search
S105664,2025-07-21 13:19:06,walet,,False,Jaipur,click
S105664,2025-07-21 13:22:06,watch undr 20000,P14982,False,Ahmedabad,search
S105665,2025-07-09 03:04:06,tv under 30000,P14608,False,Mumbai,search
S105666,2025-07-09 10:25:06,xiaomi redmi note 13,P10409,False,Ahmedabad,click
S105666,2025-07-09 10:31:06,iphone 15,,False,Jaipur,search
S105666,2025-07-09 10:36:06,xiomi,,False,Pune,view_details
S105666,2025-07-09 10:44:06,gamng headphones,,False,Hyderabad,purchase
S105666,2025-07-09 10:23:06,hp victus,P12239,False,Lucknow,search
S105666,2025-07-09 10:20:06,bag,,False,Ahmedabad,add_to_cart
S105666,2025-07-09 10:46:06,mobil between 10000 and 20000,,True,Ahmedabad,view_details
S105667,2025-07-25 11:56:06,samsung galaxy buds,P11480,False,Chennai,view_details
S105667,2025-07-25 11:57:06,ass vivobok,P11658,False,Hyderabad,search
S105667,2025-07-25 11:33:06,gaming headphones,P14232,True,Hyderabad,search
S105668,2025-07-04 02:12:06,gamng headphones,P13670,False,Lucknow,click
S105668,2025-07-04 02:06:06,blue jeans,P12763,False,Jaipur,click
S105669,2025-06-28 12:00:06,headphones above 10000,P14875,False,Lucknow,search
S105669,2025-06-28 12:27:06,bluetooth headphones,P13431,False,Lucknow,search
S105669,2025-06-28 12:10:06,chargr,P10668,False,Jaipur,add_to_cart
S105669,2025-06-28 12:21:06,headphones below 5000,P14160,False,Pune,view_details
S105669,2025-06-28 12:15:06,gaming laptop,P11729,False,Pune,purchase
S105669,2025-06-28 12:10:06,samsung 55 inch tv,,False,Lucknow,click
S105669,2025-06-28 12:21:06,mobile belo 5000,P13846,False,Lucknow,search
S105670,2025-07-19 04:09:06,led tv,P11122,False,Pune,wishlist
S105670,2025-07-19 03:55:06,digital watch,P12626,True,Pune,view_details
S105671,2025-07-19 15:38:06,computr between 10000 and 20000,P12689,False,Bangalore,search
S105671,2025-07-19 15:31:06,blue jeans,P12454,False,Kolkata,click
S105671,2025-07-19 15:29:06,shoes undr 50000,P13300,False,Kolkata,compare
S105671,2025-07-19 15:38:06,sports shoes,P14801,True,Delhi,search
S105672,2025-07-06 07:38:06,soy wh-1000xm5,,False,Jaipur,search
S105672,2025-07-06 07:59:06,nkie,P10043,False,Ahmedabad,search
S105672,2025-07-06 07:42:06,macbook air,P11665,False,Mumbai,click
S105672,2025-07-06 07:41:06,fast chargng mobile,P14392,False,Kolkata,search
S105672,2025-07-06 07:54:06,cas,P13745,False,Kolkata,click
S105673,2025-07-01 00:43:06,sony bravia,P13576,False,Mumbai,click
S105673,2025-07-01 00:41:06,xiaomi redmi note 13,,True,Hyderabad,search
