query_id,token,tag
Q001596,smart,B-FEATURE
Q001596,security,B-PRODUCT
Q001596,system,O
Q001597,mens,O
Q001597,formal,O
Q001597,shoes,B-PRODUCT
Q001598,portable,B-PRODUCT
Q001598,speaker,B-PRODUCT
Q001598,waterproof,B-FEATURE
Q001599,smart,B-FEATURE
Q001599,tv,B-PRODUCT
Q001599,55,O
Q001599,inch,O
Q001600,best,O
Q001600,wireless,B-PRODUCT
Q001600,earbuds,B-PRODUCT
Q001600,for,O
Q001600,gym,O
Q001601,organic,B-PRODUCT
Q001601,face,B-FEATURE
Q001601,moisturizer,O
Q001601,sensitive,O
Q001601,skin,O
Q001602,portable,B-SIZE
Q001602,bluetooth,B-PRODUCT
Q001602,speaker,B-PRODUCT
Q001602,waterproof,B-FEATURE
Q001603,hiking,B-PRODUCT
Q001603,backpack,B-PRODUCT
Q001603,60l,O
Q001603,waterproof,B-FEATURE
Q001604,kids,B-PRODUCT
Q001604,bicycle,B-PRODUCT
Q001604,20,O
Q001604,inch,O
Q001604,girls,O
Q001605,gaming,B-PRODUCT
Q001605,mouse,B-PRODUCT
Q001605,rgb,O
Q001605,wireless,B-PRODUCT
Q001606,pressure,B-PRODUCT
Q001606,cooker,B-PRODUCT
Q001606,instant,O
Q001606,pot,O
Q001606,6,O
Q001606,quart,O
Q001607,cat,O
Q001607,tree,O
Q001607,scratching,O
Q001607,post,O
Q001607,large,B-SIZE
Q001608,espresso,B-PRODUCT
Q001608,machine,B-PRODUCT
Q001608,barista,O
Q001608,automatic,B-FEATURE
Q001609,camera,B-PRODUCT
Q001609,mirrorless,O
Q001609,full,B-FEATURE
Q001609,frame,O
Q001610,standing,B-PRODUCT
Q001610,desk,I-PRODUCT
Q001610,adjustable,B-FEATURE
Q001610,height,O
Q001611,portable,B-PRODUCT
Q001611,projector,B-PRODUCT
Q001611,mini,B-SIZE
Q001611,hdmi,B-FEATURE
Q001612,portable,B-SIZE
Q001612,power,B-PRODUCT
Q001612,bank,B-PRODUCT
Q001612,20000mah,O
Q001612,fast,O
Q001612,charging,O
Q001613,smart,B-PRODUCT
Q001613,doorbell,B-PRODUCT
Q001613,video,O
Q001613,two,O
Q001613,way,O
Q001613,audio,O
Q001614,home,B-CATEGORY
Q001614,security,B-PRODUCT
Q001614,system,O
Q001614,wireless,B-PRODUCT
Q001614,no,O
Q001614,monthly,O
Q001614,fee,O
Q001615,projector,B-PRODUCT
Q001615,screen,B-PRODUCT
Q001615,100,O
Q001615,inch,O
Q001615,motorized,O
Q001616,dash,O
Q001616,cam,O
Q001616,for,O
Q001616,motorcycle,O
Q001617,solar,B-FEATURE
Q001617,panel,B-PRODUCT
Q001617,phone,B-PRODUCT
Q001617,charger,B-PRODUCT
Q001618,water,B-PRODUCT
Q001618,filter,B-PRODUCT
Q001618,pitcher,O
Q001618,bpa,O
Q001618,free,O
Q001619,blood,O
Q001619,pressure,O
Q001619,monitor,B-PRODUCT
Q001619,arm,O
Q001619,cuff,O
Q001620,uv,B-PRODUCT
Q001620,light,I-PRODUCT
Q001620,sterilizer,O
Q001620,for,O
Q001620,phone,B-PRODUCT
Q001621,smart,B-PRODUCT
Q001621,lock,I-PRODUCT
Q001621,keyless,O
Q001621,entry,O
Q001622,portable,B-SIZE
Q001622,sewing,O
Q001622,machine,B-PRODUCT
Q001622,mini,B-SIZE
Q001623,gaming,B-PRODUCT
Q001623,chair,B-PRODUCT
Q001623,ergonomic,B-FEATURE
Q001623,recline,O
Q001624,food,B-PRODUCT
Q001624,processor,B-FEATURE
Q001624,12,O
Q001624,cup,O
Q001625,electric,B-PRODUCT
Q001625,toothbrush,B-PRODUCT
Q001625,kids,O
Q001626,massage,O
Q001626,gun,O
Q001626,deep,O
Q001626,tissue,O
Q001626,portable,B-SIZE
Q001627,portable,B-SIZE
Q001627,tire,O
Q001627,inflator,O
Q001627,air,O
Q001627,compressor,O
Q001628,home,B-CATEGORY
Q001628,gym,O
Q001628,exercise,O
Q001628,equipment,O
Q001629,portable,B-SIZE
Q001629,fan,O
Q001629,rechargeable,B-FEATURE
Q001629,battery,B-FEATURE
Q001630,mini,B-SIZE
Q001630,projector,B-PRODUCT
Q001630,art,B-CATEGORY
Q001630,drawing,O
Q001631,digital,B-FEATURE
Q001631,picture,O
Q001631,frame,O
Q001631,wifi,B-FEATURE
Q001631,share,O
Q001631,photos,O
Q001632,shower,B-PRODUCT
Q001632,head,O
Q001632,high,O
Q001632,pressure,O
Q001632,filter,B-PRODUCT
Q001633,security,B-PRODUCT
Q001633,camera,B-PRODUCT
Q001633,solar,B-PRODUCT
Q001633,powered,I-PRODUCT
Q001634,portable,B-SIZE
Q001634,blender,B-PRODUCT
Q001634,travel,B-CATEGORY
Q001634,size,O
Q001635,electric,O
Q001635,skateboard,O
Q001635,long,O
Q001635,range,B-PRICE_INDICATOR
Q001636,home,B-CATEGORY
Q001636,projector,B-PRODUCT
Q001636,4k,B-FEATURE
Q001636,smart,B-FEATURE
Q001637,smartwatch,B-PRODUCT
Q001637,samsung,B-BRAND
Q001637,galaxy,O
Q001637,watch,I-PRODUCT
Q001638,portable,B-SIZE
Q001638,generator,O
Q001638,camping,O
Q001639,car,O
Q001639,jump,O
Q001639,starter,O
Q001639,with,O
Q001639,air,O
Q001639,compressor,O
Q001640,external,O
Q001640,ssd,B-FEATURE
Q001640,drive,B-PRODUCT
Q001640,for,O
Q001640,gaming,B-PRODUCT
Q001641,portable,B-PRODUCT
Q001641,solar,B-FEATURE
Q001641,panel,B-PRODUCT
Q001641,for,O
Q001641,rv,O
Q001642,smartwatch,B-PRODUCT
Q001642,garmin,B-BRAND
Q001642,fenix,O
Q001642,7,O
Q001643,portable,B-SIZE
Q001643,water,B-PRODUCT
Q001643,filter,B-PRODUCT
Q001643,backpacking,O
Q001644,baby,B-CATEGORY
Q001644,formula,O
Q001644,organic,B-PRODUCT
Q001644,sensitive,O
Q001645,air,B-PRODUCT
Q001645,fryer,B-PRODUCT
Q001645,ninja,O
Q001645,foodi,O
Q001646,smart,B-PRODUCT
Q001646,doorbell,B-PRODUCT
Q001646,ring,B-BRAND
Q001646,video,O
Q001646,2,O
Q001647,home,B-CATEGORY
Q001647,security,B-PRODUCT
Q001647,cameras,I-PRODUCT
Q001647,wireless,B-PRODUCT
Q001647,outdoor,B-CATEGORY
Q001648,portable,B-PRODUCT
Q001648,projector,B-PRODUCT
Q001648,for,O
Q001648,outdoor,B-CATEGORY
Q001648,movie,O
Q001649,adidas,B-BRAND
Q001649,track,O
Q001649,pants,O
Q001649,women,O
Q001650,fiction,O
Q001650,books,B-CATEGORY
Q001650,best,O
Q001650,sellers,O
Q001651,wireless,B-PRODUCT
Q001651,earbuds,B-PRODUCT
Q001651,samsung,B-BRAND
Q001652,dress,O
Q001652,for,O
Q001652,wedding,O
Q001652,guest,O
Q001652,summer,O
Q001653,travel,B-CATEGORY
Q001653,backpack,B-PRODUCT
Q001653,carry,O
Q001653,on,O
Q001653,size,O
Q001654,samsung,B-BRAND
Q001654,smart,B-FEATURE
Q001654,tv,B-PRODUCT
Q001654,55,O
Q001654,inch,O
Q001655,cat,O
Q001655,litter,O
Q001655,unscented,O
Q001655,clumping,O
Q001656,external,O
Q001656,hard,B-PRODUCT
Q001656,drive,B-PRODUCT
Q001656,2tb,O
Q001656,ssd,B-FEATURE
Q001656,usb,B-FEATURE
Q001656,c,O
Q001657,women's,O
Q001657,fall,O
Q001657,jacket,O
Q001657,waterproof,B-FEATURE
Q001658,kids,B-PRODUCT
Q001658,bicycle,B-PRODUCT
Q001658,20,O
Q001658,inch,O
Q001658,wheels,O
Q001659,portable,B-PRODUCT
Q001659,speaker,B-PRODUCT
Q001659,jbl,B-BRAND
Q001659,charge,O
Q001659,5,O
Q001660,nike,B-BRAND
Q001660,air,O
Q001660,max,O
Q001660,270,O
Q001660,black,B-COLOR
Q001661,coffee,B-PRODUCT
Q001661,beans,O
Q001661,dark,O
Q001661,roast,O
Q001661,whole,O
Q001661,bean,O
Q001662,self,O
Q001662,help,O
Q001662,books,B-CATEGORY
Q001662,for,O
Q001662,anxiety,O
Q001663,nespresso,O
Q001663,vertuoline,O
Q001663,pods,O
Q001664,ninja,O
Q001664,foodi,O
Q001664,grill,O
Q001664,xl,B-SIZE
Q001665,royal,O
Q001665,canin,O
Q001665,dog,B-PRODUCT
Q001665,food,B-PRODUCT
Q001665,adult,O
Q001665,small,B-SIZE
Q001666,midi,O
Q001666,dress,O
Q001666,for,O
Q001666,casual,O
Q001666,wear,O
Q001667,kitchenaid,O
Q001667,artisan,O
Q001667,mixer,O
Q001667,red,B-COLOR
Q001668,lg,B-BRAND
Q001668,oled,O
Q001668,tv,B-PRODUCT
Q001668,65,O
Q001668,inch,O
Q001668,price,B-PRICE_INDICATOR
Q001669,cordless,O
Q001669,drill,O
Q001669,makita,O
Q001669,18v,O
Q001670,ssd,B-FEATURE
Q001670,external,O
Q001670,1tb,O
Q001670,portable,B-SIZE
Q001671,instant,O
Q001671,pot,O
Q001671,accessories,B-PRODUCT
Q001672,irobot,O
Q001672,roomba,O
Q001672,i7,B-FEATURE
Q001672,plus,O
Q001673,sony,B-BRAND
Q001673,wh1000xm4,O
Q001673,price,B-PRICE_INDICATOR
Q001674,apple,B-BRAND
Q001674,watch,B-PRODUCT
Q001674,series,O
Q001674,8,O
Q001674,bands,O
Q001675,lululemon,O
Q001675,yoga,B-PRODUCT
Q001675,pants,O
Q001675,women,O
Q001676,msi,O
Q001676,gaming,B-PRODUCT
Q001676,laptop,B-PRODUCT
Q001676,deals,O
Q001677,oral,O
Q001677,b,O
Q001677,electric,B-PRODUCT
Q001677,toothbrush,B-PRODUCT
Q001677,heads,O
Q001678,men's,O
Q001678,gym,O
Q001678,shorts,O
Q001678,with,O
Q001678,pockets,O
Q001679,arlo,O
Q001679,baby,B-CATEGORY
Q001679,camera,B-PRODUCT
Q001679,reviews,O
Q001680,osprey,O
Q001680,travel,B-CATEGORY
Q001680,backpack,B-PRODUCT
Q001680,40l,O
Q001681,optimum,O
Q001681,nutrition,O
Q001681,gold,B-COLOR
Q001681,standard,O
Q001681,whey,O
Q001682,fresh,O
Q001682,step,O
Q001682,cat,O
Q001682,litter,O
Q001682,scented,O
Q001683,north,O
Q001683,face,B-FEATURE
Q001683,women's,O
Q001683,winter,O
Q001683,coat,O
Q001684,strider,O
Q001684,balance,O
Q001684,bike,B-PRODUCT
Q001685,bose,B-BRAND
Q001685,soundlink,O
Q001685,revolve,O
Q001685,plus,O
Q001686,apple,B-BRAND
Q001686,ipad,O
Q001686,pro,O
Q001686,12.9,O
Q001686,inch,O
Q001687,baking,O
Q001687,pans,O
Q001687,nonstick,O
Q001687,set,O
Q001688,mens,O
Q001688,formal,O
Q001688,shirts,O
Q001688,slim,O
Q001688,fit,O
Q001689,dyson,O
Q001689,v11,O
Q001689,animal,O
Q001689,vacuum,B-PRODUCT
Q001690,garden,B-PRODUCT
Q001690,tools,B-PRODUCT
Q001690,set,O
Q001690,for,O
Q001690,beginners,O
Q001691,hiking,O
Q001691,boots,O
Q001691,women,O
Q001691,waterproof,B-FEATURE
Q001692,gaming,B-PRODUCT
Q001692,headset,B-PRODUCT
Q001692,for,O
Q001692,ps5,O
Q001692,wireless,B-PRODUCT
Q001693,digital,B-PRODUCT
Q001693,camera,B-PRODUCT
Q001693,mirrorless,O
Q001693,sony,B-BRAND
Q001694,tent,B-PRODUCT
Q001694,for,O
Q001694,camping,O
Q001694,4,O
Q001694,person,O
Q001694,lightweight,B-SIZE
Q001695,yoga,B-PRODUCT
Q001695,pants,O
Q001695,with,O
Q001695,pockets,O
Q001695,high,O
Q001695,waist,O
Q001696,vacuum,B-PRODUCT
Q001696,cleaner,B-PRODUCT
Q001696,handheld,O
Q001696,cordless,O
Q001697,nike,B-BRAND
Q001697,jordan,O
Q001697,1,O
Q001697,retro,O
Q001697,high,O
Q001697,og,O
Q001698,delonghi,O
Q001698,magnifica,O
Q001698,s,B-SIZE
Q001698,espresso,B-PRODUCT
Q001698,machine,B-PRODUCT
Q001699,garmin,B-BRAND
Q001699,forerunner,O
Q001699,955,O
Q001700,thriller,O
Q001700,books,B-CATEGORY
Q001700,new,O
Q001700,releases,O
Q001701,manduka,O
Q001701,pro,O
Q001701,yoga,B-PRODUCT
Q001701,mat,B-PRODUCT
Q001702,alienware,O
Q001702,gaming,B-PRODUCT
Q001702,desktop,O
Q001703,keurig,O
Q001703,k-elite,O
Q001703,coffee,B-PRODUCT
Q001703,maker,B-PRODUCT
Q001704,cosori,O
Q001704,air,B-PRODUCT
Q001704,fryer,B-PRODUCT
Q001704,5.8,O
Q001704,quart,O
Q001705,waterpik,O
Q001705,water,O
Q001705,flosser,O
Q001706,blue,B-COLOR
Q001706,buffalo,O
Q001706,dog,B-PRODUCT
Q001706,food,B-PRODUCT
Q001706,large,B-SIZE
Q001706,breed,O
Q001707,under,B-PRICE_INDICATOR
Q001707,armour,O
Q001707,running,B-PRODUCT
Q001707,shorts,O
Q001708,maxi,O
Q001708,dress,O
Q001708,floral,O
Q001708,print,O
Q001709,infant,O
Q001709,optics,O
Q001709,dxr-8,O
Q001709,pro,O
Q001710,kitchenaid,O
Q001710,stand,O
Q001710,mixer,O
Q001710,artisan,O
Q001710,mini,B-SIZE
Q001711,deuter,O
Q001711,futura,O
Q001711,28,O
Q001711,sl,O
Q001712,samsung,B-BRAND
Q001712,qled,O
Q001712,tv,B-PRODUCT
Q001712,75,O
Q001712,inch,O
Q001713,myprotein,O
Q001713,impact,O
Q001713,whey,O
Q001713,protein,O
Q001714,greenworks,O
Q001714,pressure,O
Q001714,washer,O
Q001714,electric,O
Q001715,pretty,O
Q001715,litter,O
Q001715,subscription,O
Q001716,samsung,B-BRAND
Q001716,t7,O
Q001716,shield,O
Q001716,ssd,B-FEATURE
Q001716,portable,B-SIZE
Q001717,patagonia,O
Q001717,women's,O
Q001717,down,O
Q001717,jacket,O
Q001718,ninja,O
Q001718,foodi,O
Q001718,smart,B-FEATURE
Q001718,xl,B-SIZE
Q001718,grill,O
Q001719,radio,O
Q001719,flyer,O
Q001719,tricycle,O
Q001720,eufy,O
Q001720,robovac,O
Q001720,11s,O
Q001720,max,O
Q001721,ultimate,O
Q001721,ears,O
Q001721,boom,O
Q001721,3,O
Q001722,samsung,B-BRAND
Q001722,galaxy,O
Q001722,tab,O
Q001722,s8,O
Q001722,ultra,O
Q001723,lodge,O
Q001723,cast,O
Q001723,iron,O
Q001723,skillet,O
Q001723,12,O
Q001723,inch,O
Q001724,calvin,O
Q001724,klein,O
Q001724,men's,O
Q001724,dress,O
Q001724,shirt,B-PRODUCT
Q001725,shark,O
Q001725,navigator,O
Q001725,lift-away,O
Q001726,segway,O
Q001726,ninebot,O
Q001726,max,O
Q001726,g30lp,O
Q001727,fiskars,O
Q001727,garden,B-PRODUCT
Q001727,tools,B-PRODUCT
Q001728,merrell,O
Q001728,moab,O
Q001728,3,O
Q001728,waterproof,B-FEATURE
Q001729,graco,O
Q001729,4ever,O
Q001729,dlx,O
Q001729,car,B-PRODUCT
Q001729,seat,B-PRODUCT
Q001730,steelseries,O
Q001730,arctis,O
Q001730,7+,O
Q001731,blink,O
Q001731,outdoor,B-CATEGORY
Q001731,security,B-PRODUCT
Q001731,camera,B-PRODUCT
Q001732,fujifilm,B-BRAND
Q001732,instax,O
Q001732,mini,B-SIZE
Q001732,11,O
Q001733,oxo,O
Q001733,brew,O
Q001733,adjustable,B-FEATURE
Q001733,temperature,O
Q001733,kettle,B-PRODUCT
Q001734,coleman,O
Q001734,sundome,O
Q001734,tent,B-PRODUCT
Q001734,6,O
Q001734,person,O
Q001735,align,O
Q001735,high-rise,O
Q001735,pant,O
Q001735,"28""",O
Q001736,ecobee,O
Q001736,smart,B-PRODUCT
Q001736,thermostat,B-PRODUCT
Q001736,enhanced,O
Q001737,dyson,O
Q001737,v8,O
Q001737,absolute,O
Q001737,vacuum,B-PRODUCT
Q001738,uppababy,O
Q001738,cruz,O
Q001738,v2,O
Q001738,stroller,B-PRODUCT
Q001739,braun,O
Q001739,series,O
Q001739,9,O
Q001739,electric,B-PRODUCT
Q001739,shaver,I-PRODUCT
Q001740,monos,O
Q001740,carry-on,O
Q001740,plus,O
Q001741,frisco,O
Q001741,cat,O
Q001741,tree,O
Q001741,72,O
Q001741,inch,O
Q001742,flexispot,O
Q001742,standing,B-PRODUCT
Q001742,desk,I-PRODUCT
Q001742,e7,O
Q001743,meross,O
Q001743,smart,B-FEATURE
Q001743,plug,O
Q001743,wifi,B-FEATURE
Q001744,dji,B-BRAND
Q001744,mini,B-SIZE
Q001744,3,O
Q001744,pro,O
Q001744,drone,B-PRODUCT
Q001745,anker,O
Q001745,nebula,O
Q001745,capsule,O
Q001745,3,O
Q001745,laser,O
Q001746,kitchenaid,O
Q001746,stand,O
Q001746,mixer,O
Q001746,black,B-COLOR
Q001746,friday,O
Q001747,men's,O
Q001747,jeans,B-PRODUCT
Q001747,slim,O
Q001747,fit,O
Q001748,running,B-PRODUCT
Q001748,shoes,B-PRODUCT
Q001748,nike,B-BRAND
Q001748,size,O
Q001748,9,O
Q001749,polo,O
Q001749,shirt,B-PRODUCT
Q001749,lacoste,O
Q001750,blender,B-PRODUCT
Q001750,vitamix,O
Q001750,reconditioned,O
Q001751,car,B-PRODUCT
Q001751,seat,B-PRODUCT
Q001751,graco,O
Q001752,travel,B-CATEGORY
Q001752,mug,O
Q001752,contigo,O
Q001753,drone,B-PRODUCT
Q001753,dji,B-BRAND
Q001753,mini,B-SIZE
Q001754,athletic,O
Q001754,shorts,O
Q001754,men's,O
Q001755,robot,B-PRODUCT
Q001755,vacuum,B-PRODUCT
Q001755,roomba,O
Q001756,webcam,O
Q001756,logitech,O
Q001756,1080p,O
Q001757,security,B-PRODUCT
Q001757,camera,B-PRODUCT
Q001757,ring,B-BRAND
Q001757,spotlight,O
Q001758,cat,O
Q001758,litter,O
Q001758,clumping,O
Q001759,grill,O
Q001759,weber,O
Q001759,propane,O
Q001760,diaper,O
Q001760,bag,B-PRODUCT
Q001760,backpack,B-PRODUCT
Q001761,power,B-PRODUCT
Q001761,washer,O
Q001761,greenworks,O
Q001762,wireless,B-PRODUCT
Q001762,charger,B-PRODUCT
Q001762,iphone,O
Q001763,robot,B-PRODUCT
Q001763,cleaner,B-PRODUCT
Q001763,ecovacs,O
Q001764,dash,O
Q001764,cam,O
Q001764,garmin,B-BRAND
Q001765,air,B-PRODUCT
Q001765,purifier,B-PRODUCT
Q001765,levoit,O
Q001766,portable,B-PRODUCT
Q001766,projector,B-PRODUCT
Q001766,nebula,O
Q001767,bluetooth,B-PRODUCT
Q001767,speaker,B-PRODUCT
Q001767,anker,O
Q001768,smart,B-PRODUCT
Q001768,lock,I-PRODUCT
Q001768,august,O
Q001769,massage,O
Q001769,gun,O
Q001769,hypervolt,O
Q001770,ergonomic,B-PRODUCT
Q001770,chair,B-PRODUCT
Q001770,herman,O
Q001770,miller,O
Q001771,bidet,O
Q001771,attachment,O
Q001771,toto,O
Q001772,sous,O
Q001772,vide,O
Q001772,anova,O
Q001773,microphone,O
Q001773,blue,B-COLOR
Q001773,yeti,O
Q001774,gaming,B-PRODUCT
Q001774,headset,B-PRODUCT
Q001774,steelseries,O
Q001775,video,O
Q001775,doorbell,B-PRODUCT
Q001775,arlo,O
Q001776,outdoor,B-CATEGORY
Q001776,security,B-PRODUCT
Q001776,camera,B-PRODUCT
Q001776,blink,O
Q001777,portable,B-SIZE
Q001777,scanner,O
Q001777,epson,O
Q001778,smoker,O
Q001778,traeger,O
Q001778,pellet,O
Q001779,robot,B-PRODUCT
Q001779,toy,O
Q001779,sphero,O
Q001780,ssd,B-FEATURE
Q001780,external,O
Q001780,drive,B-PRODUCT
Q001780,samsung,B-BRAND
Q001781,gps,B-FEATURE
Q001781,tracker,O
Q001781,tile,O
Q001782,magSafe,O
Q001782,charger,B-PRODUCT
Q001782,apple,B-BRAND
Q001783,smart,B-FEATURE
Q001783,pen,O
Q001783,livescribe,O
Q001784,dehumidifier,O
Q001784,danby,O
Q001785,gaming,B-PRODUCT
Q001785,chair,B-PRODUCT
Q001785,secretlab,O
Q001786,smart,B-PRODUCT
Q001786,garden,B-PRODUCT
Q001786,aerogarden,O
Q001787,car,O
Q001787,jump,O
Q001787,starter,O
Q001788,pet,B-CATEGORY
Q001788,feeder,B-PRODUCT
Q001788,automatic,B-FEATURE
Q001789,portable,B-PRODUCT
Q001789,projector,B-PRODUCT
Q001789,xgimi,O
Q001790,home,B-CATEGORY
Q001790,security,B-PRODUCT
Q001790,system,O
Q001790,abode,O
Q001791,smart,B-PRODUCT
Q001791,lock,I-PRODUCT
Q001791,schlage,O
Q001792,espressomachines,O
Q001792,breville,O
Q001793,percussion,O
Q001793,massager,O
Q001793,theragun,O
Q001794,portable,B-SIZE
Q001794,power,B-PRODUCT
Q001794,station,O
Q001794,jackery,O
Q001795,smart,B-FEATURE
Q001795,toilet,O
Q001795,seat,B-PRODUCT
Q001796,photo,O
Q001796,printer,O
Q001796,polaroid,O
Q001797,mini,B-SIZE
Q001797,fridge,O
Q001797,compact,B-SIZE
Q001798,air,B-PRODUCT
Q001798,purifier,B-PRODUCT
Q001798,dyson,O
Q001799,gaming,B-PRODUCT
Q001799,mouse,B-PRODUCT
Q001799,razer,O
Q001800,blood,O
Q001800,pressure,O
Q001800,monitor,B-PRODUCT
Q001800,omron,O
Q001801,portable,B-SIZE
Q001801,fan,O
Q001801,dyson,O
Q001802,document,O
Q001802,camera,B-PRODUCT
Q001802,elmo,O
Q001803,air,B-PRODUCT
Q001803,purifier,B-PRODUCT
Q001803,coway,O
Q001804,robot,B-PRODUCT
Q001804,cleaner,B-PRODUCT
Q001804,shark,O
Q001805,smart,B-FEATURE
Q001805,mirror,O
Q001805,hiMirror,O
Q001806,key,O
Q001806,finder,O
Q001806,orbitkey,O
Q001807,ice,O
Q001807,maker,B-PRODUCT
Q001807,portable,B-SIZE
Q001808,digital,B-FEATURE
Q001808,notebook,B-PRODUCT
Q001808,reMarkable,O
Q001809,espresso,B-PRODUCT
Q001809,grinder,O
Q001809,baratza,O
Q001810,racing,O
Q001810,wheel,O
Q001810,logitech,O
Q001811,portable,B-SIZE
Q001811,charger,B-PRODUCT
Q001811,anker,O
Q001812,smart,B-PRODUCT
Q001812,home,B-CATEGORY
Q001812,hub,O
Q001812,samsung,B-BRAND
Q001812,smartthings,O
Q001813,red,B-COLOR
Q001813,t-shirt,O
Q001814,gaming,B-PRODUCT
Q001814,laptop,B-PRODUCT
Q001815,coffee,B-PRODUCT
Q001815,maker,B-PRODUCT
Q001816,yoga,B-PRODUCT
Q001816,mat,B-PRODUCT
Q001817,electric,B-PRODUCT
Q001817,toothbrush,B-PRODUCT
Q001817,philips,B-BRAND
Q001818,kids',O
Q001818,bicycles,O
Q001818,20,O
Q001818,inch,O
Q001819,drone,B-PRODUCT
Q001819,with,O
Q001819,camera,B-PRODUCT
Q001820,electric,B-PRODUCT
Q001820,kettle,B-PRODUCT
Q001821,men's,O
Q001821,winter,O
Q001821,jacket,O
Q001822,instant,O
Q001822,pot,O
Q001822,duo,O
Q001823,camping,B-PRODUCT
Q001823,tent,B-PRODUCT
Q001823,2,O
Q001823,person,O
Q001824,wireless,B-PRODUCT
Q001824,earbuds,B-PRODUCT
Q001824,apple,B-BRAND
Q001825,cookbooks,O
Q001825,for,O
Q001825,healthy,O
Q001825,eating,O
Q001826,electric,B-PRODUCT
Q001826,bike,B-PRODUCT
Q001827,car,B-PRODUCT
Q001827,seat,B-PRODUCT
Q001827,for,O
Q001827,toddler,O
Q001828,grill,O
Q001828,charcoal,O
Q001828,weber,O
Q001829,luggage,B-PRODUCT
Q001829,set,I-PRODUCT
Q001829,carry,O
Q001829,on,O
Q001830,gaming,B-PRODUCT
Q001830,chair,B-PRODUCT
Q001831,pet,B-CATEGORY
Q001831,carrier,O
Q001831,for,O
Q001831,small,B-SIZE
Q001831,dogs,O
Q001832,home,B-CATEGORY
Q001832,gym,O
Q001832,equipment,O
Q001833,slow,O
Q001833,cooker,B-PRODUCT
Q001833,crock,O
Q001833,pot,O
Q001834,bluetooth,B-PRODUCT
Q001834,headphones,B-PRODUCT
Q001834,beats,B-BRAND
Q001835,women's,O
Q001835,sandals,O
Q001835,size,O
Q001835,8,O
Q001836,outdoor,B-CATEGORY
Q001836,patio,O
Q001836,furniture,O
Q001837,kids',O
Q001837,toys,B-CATEGORY
Q001837,building,O
Q001837,blocks,O
Q001838,portable,B-PRODUCT
Q001838,projector,B-PRODUCT
Q001839,robot,B-PRODUCT
Q001839,toy,O
Q001839,for,O
Q001839,kids,O
Q001840,outdoor,B-CATEGORY
Q001840,string,O
Q001840,lights,O
Q001841,indoor,O
Q001841,plant,B-PRODUCT
Q001841,pots,B-PRODUCT
Q001841,large,B-SIZE
Q001842,water,O
Q001842,bottle,B-PRODUCT
Q001842,stanley,O
Q001843,kitchen,B-CATEGORY
Q001843,utensil,O
Q001843,set,O
Q001844,luggage,B-PRODUCT
Q001844,tags,O
Q001844,personalized,O
Q001845,baby,B-CATEGORY
Q001845,swing,O
Q001845,automatic,B-FEATURE
Q001846,outdoor,B-CATEGORY
Q001846,grill,O
Q001846,cover,O
Q001847,cat,O
Q001847,food,B-PRODUCT
Q001847,grain,O
Q001847,free,O
Q001848,garden,B-PRODUCT
Q001848,gloves,O
Q001848,leather,B-PRODUCT
Q001849,camping,O
Q001849,chair,B-PRODUCT
Q001849,foldable,B-FEATURE
Q001850,yoga,B-PRODUCT
Q001850,pants,O
Q001850,black,B-COLOR
Q001851,backpack,B-PRODUCT
Q001851,for,O
Q001851,school,O
Q001852,solar,B-FEATURE
Q001852,outdoor,B-CATEGORY
Q001852,lights,O
Q001853,dog,O
Q001853,collar,O
Q001853,gps,B-FEATURE
Q001853,tracker,O
Q001854,espresso,B-PRODUCT
Q001854,grounds,O
Q001854,container,O
Q001855,women's,O
Q001855,summer,O
Q001855,dresses,O
Q001856,men's,O
Q001856,leather,B-PRODUCT
Q001856,wallet,B-PRODUCT
Q001856,rfid,O
Q001857,portable,B-PRODUCT
Q001857,projector,B-PRODUCT
Q001857,for,O
Q001857,outdoor,B-CATEGORY
Q001858,dash,O
Q001858,cam,O
Q001858,for,O
Q001858,car,O
Q001859,portable,B-PRODUCT
Q001859,projector,B-PRODUCT
Q001859,for,O
Q001859,movies,B-CATEGORY
Q001860,noise,B-FEATURE
Q001860,cancelling,B-PRODUCT
Q001860,earbuds,B-PRODUCT
Q001860,sony,B-BRAND
Q001861,smart,B-PRODUCT
Q001861,scales,I-PRODUCT
Q001861,for,O
Q001861,body,O
Q001861,weight,O
Q001862,usb,B-FEATURE
Q001862,C,O
Q001862,hub,O
Q001862,multiport,O
Q001863,external,O
Q001863,monitor,B-PRODUCT
Q001863,27,O
Q001863,inch,O
Q001864,portable,B-SIZE
Q001864,mini,B-SIZE
Q001864,projector,B-PRODUCT
Q001865,home,B-CATEGORY
Q001865,gym,O
Q001865,equipment,O
Q001865,all,O
Q001865,in,O
Q001865,one,O
Q001866,portable,B-SIZE
Q001866,massage,O
Q001866,gun,O
Q001867,smart,B-FEATURE
Q001867,display,O
Q001867,google,O
Q001867,home,B-CATEGORY
Q001867,hub,O
Q001868,electric,O
Q001868,griddle,O
Q001868,non,O
Q001868,stick,O
Q001869,digital,B-FEATURE
Q001869,drawing,O
Q001869,tablet,B-PRODUCT
Q001869,wacom,O
Q001870,portable,B-SIZE
Q001870,camp,O
Q001870,stove,O
Q001871,portable,B-SIZE
Q001871,blender,B-PRODUCT
Q001871,for,O
Q001871,smoothies,O
Q001872,noise,B-FEATURE
Q001872,cancelling,B-PRODUCT
Q001872,earbuds,B-PRODUCT
